j_id,r_id,cost
M2_47,C60,171.46
M2_47,C61,186.62
M2_47,C62,98.99
M2_47,C63,168.83
M2_47,C64,173.74
M2_47,C65,165.43
M2_47,C66,158.95
M2_47,C67,53.38
M2_47,C68,10.61
M2_47,C69,173.12
M2_47,C70,80.85
M2_47,C71,90.19
M2_47,C72,140.62
M2_47,C73,157.18
M2_47,C74,156.5
M2_47,C75,196.07
M2_47,C76,113.73
M2_47,C77,155.47
M2_47,C78,167.48
M2_47,C79,143.97
M2_47,C80,212.38
M2_47,C81,73.84
M2_47,C82,233.25
M2_47,C83,22.1
M2_47,C84,43.57
M2_47,C85,183.64
M2_47,C86,194.51
M2_47,C87,84.21
M2_47,C88,207.29
M2_47,C89,228.05
M2_47,C90,170.02
M2_47,C91,244.05
M2_47,C92,126.08
M2_47,C93,190.29
M2_47,C94,234.68
M2_47,C95,60.23
M2_47,C96,166.32
M2_47,C97,104.01
M2_47,C98,99.96
M2_47,C99,159.52
M2_47,C100,29.85
M2_48,C1,178.76
M2_48,C2,25.63
M2_48,C3,145.79
M2_48,C4,174.26
M2_48,C5,178.81
M2_48,C6,46.43
M2_48,C7,172.53
M2_48,C8,67.18
M2_48,C9,161.16
M2_48,C10,186.79
M2_48,C11,48.15
M2_48,C12,16.54
M2_48,C13,4.83
M2_48,C14,165.04
M2_48,C15,150.52
M2_48,C16,133.6
M2_48,C17,71.68
M2_48,C18,230.88
M2_48,C19,172.69
M2_48,C20,164.14
M2_48,C21,117.75
M2_48,C22,23.85
M2_48,C23,172.59
M2_48,C24,118.36
M2_48,C25,63.68
M2_48,C26,14.11
M2_48,C27,122.44
M2_48,C28,129.11
M2_48,C29,48.76
M2_48,C30,160.82
M2_48,C31,210.07
M2_48,C32,65.46
M2_48,C33,99.75
M2_48,C34,53.29
M2_48,C35,180.88
M2_48,C36,144.75
M2_48,C37,120.43
M2_48,C38,194.83
M2_48,C39,48.92
M2_48,C40,53.06
M2_48,C41,127.71
M2_48,C42,218.82
M2_48,C43,211.15
M2_48,C44,48.4
M2_48,C45,149.54
M2_48,C46,42.57
M2_48,C47,182.65
M2_48,C48,158.31
M2_48,C49,55.22
M2_48,C50,153.38
M2_48,C51,138.07
M2_48,C52,138.54
M2_48,C53,180.37
M2_48,C54,119.84
M2_48,C55,146.63
M2_48,C56,211.58
M2_48,C57,115.25
M2_48,C58,42.7
M2_48,C59,103.35
M2_48,C60,199.63
M2_48,C61,117.61
M2_48,C62,35.6
M2_48,C63,164.88
M2_48,C64,196.06
M2_48,C65,139.21
M2_48,C66,173.81
M2_48,C67,120.18
M2_48,C68,75.62
M2_48,C69,192.22
M2_48,C70,119.47
M2_48,C71,26.02
M2_48,C72,179.44
M2_48,C73,80.83
M2_48,C74,91.09
M2_48,C75,122.93
M2_48,C76,174.75
M2_48,C77,112.38
M2_48,C78,103.63
M2_48,C79,81.27
M2_48,C80,139.58
M2_48,C81,138.05
M2_48,C82,195.79
M2_48,C83,59.11
M2_48,C84,46.54
M2_48,C85,186.77
M2_48,C86,167.79
M2_48,C87,76.2
M2_48,C88,140.97
M2_48,C89,173.52
M2_48,C90,139.05
M2_48,C91,215.21
M2_48,C92,100.92
M2_48,C93,173.07
M2_48,C94,224.13
M2_48,C95,84.21
M2_48,C96,193.93
M2_48,C97,148.99
M2_48,C98,24.45
M2_48,C99,197.19
M2_48,C100,53.87
M2_49,C1,118.97
M2_49,C2,107.57
M2_49,C3,89.27
M2_49,C4,161.68
M2_49,C5,81.88
M2_49,C6,143.15
M2_49,C7,97.27
M2_49,C8,155.67
M2_49,C9,86.4
M2_49,C10,98.65
M2_49,C11,146.3
M2_49,C12,114.52
M2_49,C13,93.63
M2_49,C14,186.86
M2_49,C15,103.55
M2_49,C16,55.32
M2_49,C17,83.45
M2_49,C18,138.53
M2_49,C19,158.19
M2_49,C20,80.17
M2_49,C21,66.72
M2_49,C22,97.97
M2_49,C23,75.12
M2_49,C24,29.12
M2_49,C25,142.07
M2_49,C26,98.65
M2_49,C27,114.62
M2_49,C28,100.2
M2_49,C29,96.43
M2_49,C30,66.56
M2_49,C31,156.7
M2_49,C32,52.68
M2_49,C33,61.95
M2_49,C34,81.11
M2_49,C35,177.73
M2_49,C36,71.43
M2_49,C37,31.43
M2_49,C38,184.93
M2_49,C39,70.02
M2_49,C40,55.59
M2_49,C41,34.98
M2_49,C42,153.91
M2_49,C43,132.83
M2_49,C44,142.72
M2_49,C45,173.57
M2_49,C46,63.76
M2_49,C47,88.05
M2_49,C48,63.74
M2_49,C49,61.92
M2_49,C50,72.01
M2_49,C51,132.77
M2_49,C52,40.78
M2_49,C53,163.24
M2_49,C54,118.29
M2_49,C55,158.13
M2_49,C56,140.26
M2_49,C57,56.41
M2_49,C58,89.26
M2_49,C59,60.77
M2_49,C60,166.56
M2_49,C61,65.07
M2_49,C62,62.94
M2_49,C63,100.44
M2_49,C64,156.25
M2_49,C65,55.18
M2_49,C66,130.37
M2_49,C67,162.62
M2_49,C68,152.48
M2_49,C69,149.2
M2_49,C70,129.19
M2_49,C71,72.24
M2_49,C72,165.5
M2_49,C73,97.82
M2_49,C74,40.23
M2_49,C75,87.28
M2_49,C76,193.53
M2_49,C77,16.43
M2_49,C78,39.74
M2_49,C79,32.6
M2_49,C80,97.34
M2_49,C81,171.15
M2_49,C82,98.01
M2_49,C83,141.24
M2_49,C84,138.95
M2_49,C85,125.29
M2_49,C86,77.55
M2_49,C87,72.45
M2_49,C88,73.28
M2_49,C89,81.13
M2_49,C90,49.61
M2_49,C91,120.21
M2_49,C92,42.26
M2_49,C93,91.23
M2_49,C94,142.1
M2_49,C95,105.67
M2_49,C96,161.45
M2_49,C97,152.87
M2_49,C98,98.45
M2_49,C99,177.28
M2_49,C100,139.97
M2_50,C1,173.62
M2_50,C2,89.03
M2_50,C3,52.61
M2_50,C4,210.48
M2_50,C5,121.76
M2_50,C6,128.22
M2_50,C7,79.56
M2_50,C8,160.63
M2_50,C9,68.51
M2_50,C10,147.82
M2_50,C11,138.03
M2_50,C12,109.32
M2_50,C13,89.15
M2_50,C14,226.41
M2_50,C15,60.53
M2_50,C16,109.75
M2_50,C17,39.77
M2_50,C18,182.37
M2_50,C19,207.34
M2_50,C20,132.31
M2_50,C21,119.16
M2_50,C22,106.18
M2_50,C23,100.28
M2_50,C24,46.76
M2_50,C25,153.6
M2_50,C26,86.35
M2_50,C27,159.82
M2_50,C28,150.09
M2_50,C29,64.91
M2_50,C30,82.54
M2_50,C31,211.32
M2_50,C32,86.36
M2_50,C33,110.3
M2_50,C34,49.08
M2_50,C35,224.64
M2_50,C36,125.96
M2_50,C37,47.34
M2_50,C38,233.73
M2_50,C39,46.1
M2_50,C40,80.39
M2_50,C41,86.49
M2_50,C42,208.2
M2_50,C43,185.03
M2_50,C44,124.47
M2_50,C45,211.83
M2_50,C46,51.51
M2_50,C47,102.18
M2_50,C48,80.96
M2_50,C49,38.65
M2_50,C50,64.04
M2_50,C51,178.43
M2_50,C52,83.62
M2_50,C53,213.13
M2_50,C54,161.85
M2_50,C55,199.97
M2_50,C56,193.89
M2_50,C57,109.59
M2_50,C58,62.03
M2_50,C59,10.18
M2_50,C60,219.47
M2_50,C61,23.87
M2_50,C62,64.19
M2_50,C63,155.08
M2_50,C64,209.89
M2_50,C65,108.62
M2_50,C66,184.03
M2_50,C67,193.18
M2_50,C68,165.41
M2_50,C69,203.11
M2_50,C70,169.91
M2_50,C71,73.26
M2_50,C72,214.73
M2_50,C73,50.28
M2_50,C74,14.45
M2_50,C75,36.59
M2_50,C76,234.33
M2_50,C77,68.64
M2_50,C78,20.5
M2_50,C79,26.07
M2_50,C80,51.0
M2_50,C81,205.91
M2_50,C82,133.34
M2_50,C83,150.4
M2_50,C84,140.29
M2_50,C85,179.92
M2_50,C86,126.6
M2_50,C87,110.05
M2_50,C88,47.77
M2_50,C89,90.86
M2_50,C90,101.43
M2_50,C91,161.39
M2_50,C92,93.73
M2_50,C93,143.61
M2_50,C94,192.75
M2_50,C95,139.66
M2_50,C96,214.19
M2_50,C97,196.85
M2_50,C98,80.4
M2_50,C99,228.11
M2_50,C100,146.41
